#                  hjd            eff_wave            eff_band                flux               error             fluxsyn             dataset               phase                chi2
  2.456451372100e+06   6.565577889400e-07   6.560000000000e-07   6.547692715300e+00   1.320334791000e+00   7.113745927699e+00   1.000000000000e+00   1.978196725249e-01   1.838003713446e-01
  2.456451372100e+06   6.565753768800e-07   6.560000000000e-07   6.455141812000e+00   1.419381557500e+00   7.095885739239e+00   1.000000000000e+00   1.978196725249e-01   2.037842810528e-01
  2.456451372100e+06   6.565929648200e-07   6.560000000000e-07   6.474906356800e+00   1.614266022400e+00   7.049618811226e+00   1.000000000000e+00   1.978196725249e-01   1.267508866584e-01
  2.456451372100e+06   6.566105527600e-07   6.560000000000e-07   6.457699938900e+00   1.791812364800e+00   6.967742616244e+00   1.000000000000e+00   1.978196725249e-01   8.102666708242e-02
  2.456451372100e+06   6.566281407000e-07   6.560000000000e-07   6.463877971800e+00   1.965946702900e+00   6.861456721179e+00   1.000000000000e+00   1.978196725249e-01   4.089807309554e-02
  2.456451372100e+06   6.566457286400e-07   6.560000000000e-07   6.391905194900e+00   2.069490072100e+00   6.732519745376e+00   1.000000000000e+00   1.978196725249e-01   2.708941946522e-02
  2.456451372100e+06   6.566633165800e-07   6.560000000000e-07   6.578281111700e+00   2.364264055500e+00   6.581130324287e+00   1.000000000000e+00   1.978196725249e-01   1.452304721987e-06
  2.456451372100e+06   6.566809045200e-07   6.560000000000e-07   6.604437270200e+00   2.531258963800e+00   6.407487093361e+00   1.000000000000e+00   1.978196725249e-01   6.053960641763e-03
  2.456451372100e+06   6.566984924600e-07   6.560000000000e-07   6.582117740800e+00   2.660632433500e+00   6.211788688047e+00   1.000000000000e+00   1.978196725249e-01   1.937339827999e-02
  2.456451372100e+06   6.567160804000e-07   6.560000000000e-07   6.483535632400e+00   2.750350762300e+00   5.984396844578e+00   1.000000000000e+00   1.978196725249e-01   3.293566759784e-02
  2.456451372100e+06   6.567336683400e-07   6.560000000000e-07   6.321030918200e+00   2.782337248400e+00   5.720874986561e+00   1.000000000000e+00   1.978196725249e-01   4.652738730041e-02
  2.456451372100e+06   6.567512562800e-07   6.560000000000e-07   6.093473141400e+00   2.758419778000e+00   5.435491133913e+00   1.000000000000e+00   1.978196725249e-01   5.689935192290e-02
  2.456451372100e+06   6.567688442200e-07   6.560000000000e-07   5.793095709700e+00   2.665336656000e+00   5.142602859362e+00   1.000000000000e+00   1.978196725249e-01   5.956359620747e-02
  2.456451372100e+06   6.567864321600e-07   6.560000000000e-07   5.429978262600e+00   2.503827257800e+00   4.856567735643e+00   1.000000000000e+00   1.978196725249e-01   5.244723499783e-02
  2.456451372100e+06   6.568040201000e-07   6.560000000000e-07   5.060592783400e+00   2.336449916200e+00   4.590837251559e+00   1.000000000000e+00   1.978196725249e-01   4.042321524389e-02
  2.456451372100e+06   6.568216080400e-07   6.560000000000e-07   4.658526486000e+00   2.134229876200e+00   4.334343997836e+00   1.000000000000e+00   1.978196725249e-01   2.307260931114e-02
  2.456451372100e+06   6.568391959800e-07   6.560000000000e-07   4.257139868400e+00   1.946143283700e+00   4.081138480642e+00   1.000000000000e+00   1.978196725249e-01   8.178667656677e-03
  2.456451372100e+06   6.568567839200e-07   6.560000000000e-07   3.843201703700e+00   1.754356448800e+00   3.833801981525e+00   1.000000000000e+00   1.978196725249e-01   2.870743298531e-05
  2.456451372100e+06   6.568743718600e-07   6.560000000000e-07   3.504833229300e+00   1.546187037100e+00   3.594915782038e+00   1.000000000000e+00   1.978196725249e-01   3.394355407763e-03
  2.456451372100e+06   6.568919598000e-07   6.560000000000e-07   3.207171891700e+00   1.327784880200e+00   3.367061163726e+00   1.000000000000e+00   1.978196725249e-01   1.450050784197e-02
  2.456451372100e+06   6.569095477400e-07   6.560000000000e-07   2.946221401200e+00   1.139493762100e+00   3.152194409443e+00   1.000000000000e+00   1.978196725249e-01   3.267357981633e-02
  2.456451372100e+06   6.569271356800e-07   6.560000000000e-07   2.688644366200e+00   9.719800518300e-01   2.948476900725e+00   1.000000000000e+00   1.978196725249e-01   7.146153744508e-02
  2.456451372100e+06   6.569447236200e-07   6.560000000000e-07   2.463032976800e+00   8.421642308200e-01   2.754890413098e+00   1.000000000000e+00   1.978196725249e-01   1.201013649282e-01
  2.456451372100e+06   6.569623115600e-07   6.560000000000e-07   2.266994061800e+00   7.195427842500e-01   2.570728378881e+00   1.000000000000e+00   1.978196725249e-01   1.781863703111e-01
  2.456451372100e+06   6.569798995000e-07   6.560000000000e-07   2.101537466100e+00   6.259330545500e-01   2.395284230400e+00   1.000000000000e+00   1.978196725249e-01   2.202370644646e-01
  2.456451372100e+06   6.569974874400e-07   6.560000000000e-07   1.955880648500e+00   5.351845256800e-01   2.227851399974e+00   1.000000000000e+00   1.978196725249e-01   2.582482022860e-01
  2.456451372100e+06   6.570150753800e-07   6.560000000000e-07   1.816121306100e+00   4.655030441000e-01   2.067496070091e+00   1.000000000000e+00   1.978196725249e-01   2.916072390769e-01
  2.456451372100e+06   6.570326633200e-07   6.560000000000e-07   1.698797222400e+00   3.995914880900e-01   1.914317309592e+00   1.000000000000e+00   1.978196725249e-01   2.908995511407e-01
  2.456451372100e+06   6.570502512600e-07   6.560000000000e-07   1.592086596600e+00   3.450012156900e-01   1.769642092255e+00   1.000000000000e+00   1.978196725249e-01   2.648664722525e-01
  2.456451372100e+06   6.570678392000e-07   6.560000000000e-07   1.450531802200e+00   2.686367411300e-01   1.634809550713e+00   1.000000000000e+00   1.978196725249e-01   4.705599643031e-01
  2.456451372100e+06   6.570854271400e-07   6.560000000000e-07   1.321800742000e+00   1.993796977000e-01   1.511158817600e+00   1.000000000000e+00   1.978196725249e-01   9.019984604103e-01
  2.456451372100e+06   6.571030150800e-07   6.560000000000e-07   1.278186696000e+00   1.697743645000e-01   1.399965026181e+00   1.000000000000e+00   1.978196725249e-01   5.145123485280e-01
  2.456451372100e+06   6.571206030200e-07   6.560000000000e-07   1.301941786700e+00   1.616667349500e-01   1.299807230917e+00   1.000000000000e+00   1.978196725249e-01   1.743306234130e-04
  2.456451372100e+06   6.571381909500e-07   6.560000000000e-07   1.293754050000e+00   1.599297818200e-01   1.210162111752e+00   1.000000000000e+00   1.978196725249e-01   2.731933358412e-01
  2.456451372100e+06   6.571557788900e-07   6.560000000000e-07   1.260499869700e+00   1.447768988300e-01   1.131826491142e+00   1.000000000000e+00   1.978196725249e-01   7.899122870544e-01
