#                  hjd            eff_wave            eff_band                flux               error             fluxsyn             dataset               phase                chi2
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   4.926263402201e-06   1.432423698131e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   1.182717211217e+05
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   8.964754947202e-06   2.975033850367e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   9.080019612661e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   8.964754947202e-06   2.975033850367e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   9.080019612661e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   8.964754947202e-06   2.975033850367e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   9.080019612661e+04
  2.459337854170e+06   1.649477072902e-06   1.649477072902e-06   9.191049937774e-06   3.085220304473e-08   6.435585348121e-11   1.000000000000e+00   6.122693270445e-01   8.874661721101e+04
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   7.043443579752e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   5.887084638358e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.333691381923e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.105173526300e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.333691381923e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.105173526300e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   7.043443579752e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   5.887084638358e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   7.043443579752e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   5.887084638358e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   4.314796761108e-06   1.408688715950e-08   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   9.380485934286e+04
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.333691381923e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.105173526300e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.245091941521e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   3.969913758385e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.333691381923e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.105173526300e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.163785333815e-06   2.163785333815e-06   5.404571145482e-06   8.324069902012e-09   3.242722263439e-10   1.000000000000e+00   6.122693270445e-01   4.215013042172e+05
  2.459337854170e+06   2.190024530645e-06   2.190024530645e-06   5.076937544602e-06   8.125799559846e-09   3.450163472155e-10   1.000000000000e+00   6.122693270445e-01   3.903124476712e+05
  2.459337854170e+06   2.190024530645e-06   2.190024530645e-06   5.076937544602e-06   8.125799559846e-09   3.450163472155e-10   1.000000000000e+00   6.122693270445e-01   3.903124476712e+05
  2.459337854170e+06   2.190024530645e-06   2.190024530645e-06   5.076937544602e-06   6.250614777358e-09   3.450163472155e-10   1.000000000000e+00   6.122693270445e-01   6.596280932714e+05
  2.459337854170e+06   2.190024530645e-06   2.190024530645e-06   5.076937544602e-06   8.125799559846e-09   3.450163472155e-10   1.000000000000e+00   6.122693270445e-01   3.903124476712e+05
  2.459337854170e+06   3.350010705107e-06   3.350010705107e-06   2.019838245997e-06   8.281137580939e-09   2.227079410031e-09   1.000000000000e+00   6.122693270445e-01   5.936014399584e+04
  2.459337854170e+06   3.350010705107e-06   3.350010705107e-06   2.284735003671e-06   3.205601724489e-09   2.227079410031e-09   1.000000000000e+00   6.122693270445e-01   5.069970843748e+05
  2.459337854170e+06   3.350010705107e-06   3.350010705107e-06   2.019838245997e-06   8.281137580939e-09   2.227079410031e-09   1.000000000000e+00   6.122693270445e-01   5.936014399584e+04
  2.459337854170e+06   3.350010705107e-06   3.350010705107e-06   2.019838245997e-06   8.281137580939e-09   2.227079410031e-09   1.000000000000e+00   6.122693270445e-01   5.936014399584e+04
  2.459337854170e+06   3.350010705107e-06   3.350010705107e-06   2.019838245997e-06   8.281137580939e-09   2.227079410031e-09   1.000000000000e+00   6.122693270445e-01   5.936014399584e+04
  2.459337854170e+06   3.350010705107e-06   3.350010705107e-06   2.019838245997e-06   8.281137580939e-09   2.227079410031e-09   1.000000000000e+00   6.122693270445e-01   5.936014399584e+04
  2.459337854170e+06   3.350010705107e-06   3.350010705107e-06   1.943680405963e-06   4.541269317015e-09   2.227079410031e-09   1.000000000000e+00   6.122693270445e-01   1.827676771528e+05
  2.459337854170e+06   3.350010705107e-06   3.350010705107e-06   1.943680405963e-06   4.541269317015e-09   2.227079410031e-09   1.000000000000e+00   6.122693270445e-01   1.827676771528e+05
